"type";"class";"is_tunnel";"is_bridge";"is_oneway";"is_link";"layer";"geometry"
"rail";"railway";0;0;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7911882.51262675,5213208.97151383],[-7911882.62459505,5213208.97151383],[-7911471.94352038,5213211.31974623],[-7911444.91250585,5213211.622744],[-7911420.50341576,5213211.57224438],[-7911402.39254272,5213210.80212506],[-7911384.30966176,5213209.85525714],[-7911365.48965613,5213208.15089512],[-7911343.26394795,5213205.48704101],[-7911318.11773319,5213202.36869142],[-7911287.8116458,5213197.83635519],[-7911264.48491597,5213194.2508874],[-7911241.93263357,5213190.47604777],[-7911138.98710949,5213171.58924736],[-7911109.76338236,5213165.56719392],[-7911079.28001182,5213159.36839658],[-7911052.40761906,5213153.82609445],[-7911030.08860396,5213148.53629203],[-7911004.88640505,5213141.87038769],[-7910979.71219822,5213134.53537339],[-7910958.2236147,5213127.80635494],[-7910939.98211198,5213121.7338302],[-7910920.415651,5213114.80282439],[-7910840.10638554,5213088.03833227],[-7910815.20276877,5213079.83225314],[-7910788.50765916,5213071.09594287],[-7910671.7807031,5213035.94878762],[-7910643.6673283,5213026.31616692],[-7910618.4651294,5213017.66827857],[-7910596.48201921,5213010.04299378],[-7910574.82548323,5213002.69545697],[-7910557.41441209,5212997.01437571],[-7910539.22889352,5212991.61103937],[-7910410.33471517,5212953.825645],[-7910395.42426947,5212949.97515388],[-7910379.4314635,5212946.27615896],[-7910364.2784198,5212943.47350848],[-7910350.09576806,5212941.51670345],[-7910333.64575819,5212940.50673973],[-7910318.15680958,5212940.78447974],[-7910303.0970728,5212941.60507528],[-7910287.75741527,5212943.75124858],[-7910272.90295371,5212946.4276536],[-7910259.56006425,5212950.16452226],[-7910245.84394711,5212954.9618558],[-7910234.07794459,5212960.32729751],[-7910222.18131237,5212966.14722713],[-7910211.0497969,5212972.71201105],[-7910198.36005587,5212981.47347974],[-7910185.98755837,5212990.48744879],[-7910177.72056532,5212998.33996104],[-7910157.60359352,5213018.75399842],[-7910144.34468028,5213033.57534937],[-7910127.96931594,5213052.63862022],[-7910112.00450204,5213071.81555194],[-7910092.11146685,5213100.52421092],[-7910079.35641098,5213118.86800386],[-7910073.76732651,5213127.06149203],[-7910065.88289183,5213143.83985895],[-7910052.62397859,5213175.66707607],[-7910043.7131678,5213199.60383981],[-7910034.78369562,5213223.79316253],[-7910014.23751199,5213278.13098963]]}"
"rail";"railway";0;0;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910154.78572455,5212983.83428033],[-7910168.26857439,5212971.70204399],[-7910183.60823193,5212960.6050381],[-7910197.27769561,5212951.16186245],[-7910210.06074355,5212943.62500307],[-7910223.17036572,5212937.22435837],[-7910236.27998788,5212931.22770305],[-7910251.88090479,5212925.76128162],[-7910267.17390887,5212921.4815682],[-7910283.71722566,5212918.50218182],[-7910300.63377013,5212916.14139752],[-7910317.58763737,5212915.21980809],[-7910333.94434033,5212915.51017188],[-7910350.50631851,5212916.55800647],[-7910366.52711655,5212918.86829281],[-7910383.55562933,5212923.26162576],[-7910401.60118752,5212928.03369662],[-7910498.64971431,5212957.12065668]]}"
"rail";"railway";0;0;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910069.36323992,5213122.74381325],[-7910092.15812031,5213077.53455226],[-7910105.76226914,5213057.46125509],[-7910119.75830704,5213040.74616463],[-7910134.51946168,5213024.81383246],[-7910165.34806782,5212991.6362886],[-7910176.09702492,5212981.38510754],[-7910190.78353402,5212970.75519998],[-7910203.97713241,5212961.64025312],[-7910215.95774086,5212954.57049429],[-7910228.47952943,5212948.46020698],[-7910240.93600316,5212942.77915826],[-7910255.60385087,5212937.6283437],[-7910269.97311645,5212933.61374018],[-7910285.68600166,5212930.77321985],[-7910301.8280987,5212928.51342874],[-7910317.81157398,5212927.64233621],[-7910333.43115227,5212927.93270038],[-7910349.22801371,5212928.94266276],[-7910364.58633263,5212930.81109346],[-7910381.21362565,5212934.56058048],[-7910398.6246968,5212939.34528158],[-7910518.25349805,5212974.1259651],[-7910869.0595226,5213079.04951981],[-7910888.4953539,5213085.14726666],[-7910909.49874143,5213092.02775177],[-7910986.87816962,5213117.06265997],[-7911006.95781866,5213123.02155861],[-7911026.59892517,5213128.19772361],[-7911047.32239196,5213133.22239381],[-7911066.3570035,5213137.04770984],[-7911088.48940476,5213140.58265672],[-7911243.24826113,5213165.46619515]]}"
"rail";"railway";0;0;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7911880.66514975,5213204.19930138],[-7911470.04938991,5213206.10566109],[-7911444.87518308,5213206.11828599],[-7911420.62471475,5213206.08041129],[-7911402.65380209,5213205.32291732],[-7911384.70155082,5213204.37604995],[-7911366.06815903,5213202.6843138],[-7911343.93575777,5213200.02046124],[-7911318.85485786,5213196.93998811],[-7911288.63274669,5213192.40765448],[-7911265.36200101,5213188.83481362],[-7911242.87503346,5213185.07260102],[-7911140.03214699,5213166.19843624],[-7911110.86440401,5213160.18901106],[-7911080.38103347,5213153.97759242],[-7911053.59261693,5213148.46054309],[-7911031.4228929,5213143.20861812],[-7911006.36065438,5213136.58059196],[-7910981.28908516,5213129.25820655],[-7910959.90313925,5213122.55444142],[-7910941.75494344,5213116.53241917],[-7910922.19781315,5213109.60141717],[-7910850.54742981,5213085.86687679],[-7910819.14032077,5213075.45147227],[-7910791.09226082,5213066.51317062],[-7910673.6281801,5213030.30556041],[-7910645.60811223,5213020.6855701],[-7910620.40591332,5213012.05031153],[-7910598.40414175,5213004.42503128],[-7910576.63563747,5212997.01437571],[-7910559.07527525,5212991.8130332],[-7910541.37495266,5212986.43494904],[-7910411.91160211,5212948.08147029],[-7910396.84253464,5212944.21835695],[-7910380.64445345,5212940.45624154],[-7910365.23948107,5212937.60309462],[-7910350.68360166,5212935.59579265],[-7910333.77638787,5212934.56058048],[-7910317.95153436,5212934.83832032],[-7910302.5279006,5212935.67153989],[-7910286.81501538,5212937.86821],[-7910271.56866477,5212940.63298518],[-7910257.7685714,5212944.48347251],[-7910243.62324243,5212949.45754699],[-7910231.53999638,5212954.94923123],[-7910219.36344341,5212960.89540328],[-7910207.84003887,5212967.70005061],[-7910194.92636124,5212976.61300979],[-7910180.61307982,5212986.97780716],[-7910169.60286334,5212996.72400943],[-7910151.66927345,5213015.58521175],[-7910128.45451192,5213041.33952459],[-7910109.83978152,5213062.73838192],[-7910094.60276159,5213085.07151822],[-7910069.36323992,5213122.74381325]]}"
"rail";"railway";0;0;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910498.64971431,5212957.12065668],[-7910872.24128855,5213068.67199694],[-7910891.80774953,5213074.79498655],[-7910912.85779053,5213081.70071361],[-7910989.94796727,5213107.15221184],[-7911009.75702624,5213113.03535559],[-7911029.13687338,5213118.13576644],[-7911049.57108871,5213123.09730734],[-7911068.2044805,5213126.84687052],[-7911090.12227585,5213130.356564],[-7911174.75165166,5213144.05448084]]}"
"rail";"railway";0;0;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7911201.87597311,5213153.2579771],[-7911087.94822463,5213135.17923845],[-7911067.33672615,5213131.65691839],[-7911048.51672052,5213127.85685412],[-7911027.93321412,5213122.85743635],[-7911008.44139868,5213117.74439818],[-7910988.50171002,5213111.82337718],[-7910911.20625806,5213086.80110757],[-7910890.2215319,5213079.76912948],[-7910870.70172438,5213073.65876138],[-7910618.91300261,5212998.31471179],[-7910399.28717593,5212933.44962121],[-7910382.79051259,5212929.0815326],[-7910365.3141266,5212925.0669327],[-7910349.86250077,5212922.84501651],[-7910333.69241165,5212921.80980573],[-7910317.69960568,5212921.53206628],[-7910301.24026511,5212922.42840728],[-7910284.7156097,5212924.73869505],[-7910268.59217404,5212927.64233621],[-7910253.77503525,5212931.78318254],[-7910238.64065294,5212937.08548841],[-7910225.86693569,5212942.93065284],[-7910213.04656497,5212949.17980672],[-7910200.68339816,5212956.4894283],[-7910187.24720178,5212965.75586516],[-7910172.24344916,5212976.61300979],[-7910159.43240913,5212988.50538484],[-7910145.3617257,5213003.76855048],[-7910122.76278984,5213028.28561413],[-7910105.76226914,5213048.35884945],[-7910091.8222154,5213066.46267176],[-7910082.78077492,5213081.03160272],[-7910073.57138198,5213099.50160548],[-7910067.41312531,5213111.23001281]]}"
"motorway";"highway";0;0;1;0;0;"{""type"":""LineString"",""coordinates"":[[-7910675.60628679,5213053.23198092],[-7910608.95715432,5213031.41653105],[-7910582.37401301,5213023.4124955],[-7910557.44240417,5213016.24169337],[-7910530.9245777,5213009.0835213],[-7910507.27127365,5213002.796454],[-7910481.80781537,5212996.59776322],[-7910456.50297885,5212991.20705173],[-7910433.0829421,5212987.0283056],[-7910407.39554721,5212983.27879779],[-7910379.09555859,5212979.76915883],[-7910348.36959005,5212976.36051792]]}"
"motorway";"highway";0;0;1;0;0;"{""type"":""LineString"",""coordinates"":[[-7910363.33601991,5213021.9101615],[-7910399.87500952,5213024.51084067],[-7910438.00954744,5213027.7553783],[-7910471.87995915,5213031.73214773],[-7910505.30249765,5213036.06240968],[-7910539.94735679,5213040.83453739],[-7910572.52080233,5213046.89438555],[-7910606.82042587,5213054.17883319],[-7910642.54764527,5213062.34701595],[-7910689.10779801,5213075.24947666],[-7910721.92384154,5213085.29876352],[-7910879.87379455,5213137.42645408]]}"
"motorway";"highway";0;0;1;0;0;"{""type"":""LineString"",""coordinates"":[[-7910338.33909623,5213501.49505451],[-7910344.48802221,5213469.80561986],[-7910351.23411248,5213437.53553166],[-7910359.09055508,5213404.74792168],[-7910366.0139285,5213375.0914558],[-7910374.50485815,5213338.88266555],[-7910425.29181434,5213137.90619682]]}"
"motorway";"highway";0;0;1;0;0;"{""type"":""LineString"",""coordinates"":[[-7910103.32695855,5213296.57612683],[-7910087.50210503,5213331.13087141]]}"
"motorway";"highway";0;0;1;0;0;"{""type"":""LineString"",""coordinates"":[[-7910212.35609377,5213102.24117833],[-7910165.64664996,5213178.0910494],[-7910149.49522223,5213206.30765949],[-7910133.06387373,5213236.05197129]]}"
"pedestrian";"highway";0;1;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910130.51659484,5212911.01584647],[-7910154.44981964,5212862.81560309],[-7910152.15446943,5212848.22175904]]}"
"pedestrian";"highway";0;1;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910058.06377199,5212874.64471292],[-7910022.30856051,5212947.07150586]]}"
"path";"highway";0;1;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910031.25669407,5212893.97277795],[-7910024.61324141,5212902.89829223],[-7910016.55152359,5212910.76335634],[-7910007.78067317,5212918.11082182],[-7909997.51691205,5212927.21310225],[-7909987.95295282,5212936.16389694],[-7909979.89123499,5212945.29144383],[-7909973.35975063,5212954.7093645],[-7909966.39905445,5212967.16981818],[-7909898.51827065,5213100.4989614]]}"
"motorway";"highway";0;1;1;1;0;"{""type"":""LineString"",""coordinates"":[[-7910402.14236766,5213369.85203023],[-7910432.40180159,5213319.90719374]]}"
"primary";"highway";0;1;1;0;0;"{""type"":""LineString"",""coordinates"":[[-7910402.14236766,5213369.85203023],[-7910408.93511138,5213343.32669372],[-7910415.35462743,5213318.97293996],[-7910420.69178322,5213294.72024898],[-7910427.92306946,5213257.74164296]]}"
"rail";"railway";0;1;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910211.02180482,5212805.46293543],[-7910164.12574718,5212901.66109173]]}"
"rail";"railway";0;1;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910191.94053982,5212815.36044341],[-7910148.45951542,5212906.26903319]]}"
"rail";"railway";0;1;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910140.22984514,5212908.30157795],[-7910183.5242557,5212818.6680313]]}"
"rail";"railway";0;1;0;0;0;"{""type"":""LineString"",""coordinates"":[[-7910200.59009124,5212812.38109043],[-7910156.96910646,5212904.02187242]]}"
"path";"highway";0;1;0;0;1;"{""type"":""LineString"",""coordinates"":[[-7910179.34410571,5213310.56466005],[-7910165.38539059,5213363.36272162]]}"
"motorway";"highway";0;1;1;1;1;"{""type"":""LineString"",""coordinates"":[[-7910414.90675422,5212998.01172085],[-7910418.30312608,5212980.26151817],[-7910420.04796547,5212967.09407069],[-7910420.31855554,5212957.77713425],[-7910419.63741503,5212949.26817863],[-7910417.73395387,5212941.70607166],[-7910415.17734428,5212934.54795594],[-7910411.2304616,5212927.71808339],[-7910405.96795135,5212921.64568696],[-7910397.7009583,5212915.78791115],[-7910390.47900274,5212912.34141975],[-7910382.61322945,5212909.63977536],[-7910374.448874,5212907.64510382],[-7910357.07512563,5212903.60526402],[-7910337.64862503,5212900.10827908]]}"
"motorway";"highway";0;1;1;1;1;"{""type"":""LineString"",""coordinates"":[[-7910479.16722955,5213084.52865448],[-7910479.31652062,5213068.82349354],[-7910480.07230667,5213055.693797],[-7910481.14533624,5213042.09700543],[-7910482.90883701,5213026.13942168],[-7910486.07194158,5213005.18250917]]}"
"motorway";"highway";0;1;1;1;1;"{""type"":""LineString"",""coordinates"":[[-7910447.94673435,5212835.63521784],[-7910444.5317011,5212844.72479456],[-7910440.6034798,5212853.29677839],[-7910435.82616553,5212861.08605466],[-7910431.0021978,5212867.19628558],[-7910425.65571132,5212872.70054658],[-7910417.57533211,5212878.810785],[-7910408.95377277,5212884.01206544],[-7910398.98859378,5212888.46850459],[-7910387.78243277,5212892.0538566],[-7910376.55761038,5212895.17210399],[-7910365.23948107,5212897.5960055],[-7910352.43777174,5212899.04782181],[-7910337.64862503,5212900.10827908]]}"
"motorway";"highway";0;1;1;1;1;"{""type"":""LineString"",""coordinates"":[[-7910353.14690432,5213241.3670725],[-7910359.4171293,5213219.57643899],[-7910414.90675422,5212998.01172085],[-7910434.06266476,5212925.19317796],[-7910447.23760176,5212878.49517341],[-7910454.81412361,5212854.26885952],[-7910462.86651075,5212830.62332996],[-7910470.71362266,5212807.36921486],[-7910478.91530087,5212784.32977061]]}"
"primary";"highway";0;1;1;0;1;"{""type"":""LineString"",""coordinates"":[[-7910461.36426935,5213085.56388304],[-7910464.84461744,5213072.33316551],[-7910468.8194922,5213058.45860658],[-7910486.07194158,5213005.18250917],[-7910502.70856529,5212950.72000286]]}"
"motorway";"highway";0;1;1;0;1;"{""type"":""LineString"",""coordinates"":[[-7910133.06387373,5213236.05197129],[-7910121.55913058,5213258.6758907],[-7910111.11808631,5213280.18886421],[-7910103.32695855,5213296.57612683]]}"
"path";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910017.14868787,5213348.0863512],[-7910007.56606726,5213377.54073043],[-7909984.77118687,5213440.47720572]]}"
"path";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7909995.78140335,5213436.90427125],[-7910016.6541612,5213376.97259966],[-7910020.56372112,5213367.09975483],[-7910025.322374,5213357.39104661],[-7910033.80397297,5213343.18781781]]}"
"path";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910033.80397297,5213343.18781781],[-7910038.72124761,5213336.6354021],[-7910044.30100139,5213331.47174822],[-7910051.96149947,5213326.62372366],[-7910060.34046082,5213322.34382904],[-7910069.40056269,5213318.97293996],[-7910077.92881511,5213317.5841845],[-7910087.07289321,5213316.77618142],[-7910099.47338278,5213317.67255984],[-7910112.6389891,5213320.32382046],[-7910290.63126838,5213365.42061472]]}"
"path";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910017.14868787,5213348.0863512],[-7910006.87559605,5213360.3958213],[-7909999.49501873,5213368.56426825],[-7909991.5545999,5213375.53333519],[-7909983.69815729,5213380.11625702],[-7909974.9086455,5213383.37354165],[-7909920.94925406,5213397.34957794],[-7909912.28104125,5213400.98562329],[-7909903.88341851,5213405.99781308],[-7909896.6148095,5213412.60077749],[-7909889.54214501,5213421.413154],[-7909870.39556517,5213460.22305872],[-7909863.92006497,5213475.42385851]]}"
"path";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910294.55015899,5213351.50775103],[-7910115.81142436,5213306.32264779],[-7910101.4234974,5213303.43151553],[-7910088.54714253,5213302.67401377],[-7910076.75314793,5213303.72189122],[-7910065.77092352,5213305.88077162],[-7910055.07795057,5213309.95865818],[-7910045.63529034,5213314.90767456],[-7910037.65754873,5213320.81619751],[-7910028.16823504,5213329.47698781],[-7910022.15926944,5213338.32716217],[-7910017.14868787,5213348.0863512]]}"
"path";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7909981.72005061,5213501.54555568],[-7910006.77295844,5213434.37923004],[-7910014.23751199,5213414.87330933],[-7910017.75518285,5213402.60164389],[-7910033.80397297,5213343.18781781]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910307.78108015,5213354.96702739],[-7910319.11787085,5213331.01724581],[-7910330.36135463,5213305.77977136],[-7910338.74964667,5213284.05211463],[-7910346.18620814,5213263.43550563],[-7910353.14690432,5213241.3670725]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910342.4259393,5213194.04888925],[-7910335.9504391,5213229.33550562],[-7910332.27414647,5213247.55329856],[-7910328.40190932,5213264.04150452],[-7910324.53900286,5213278.95161441],[-7910319.61239752,5213294.11424813],[-7910314.05130513,5213309.4031565],[-7910307.17458518,5213325.62634392],[-7910294.55015899,5213351.50775103]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910061.8706943,5213232.17611551],[-7910051.37366587,5213278.80011445],[-7910048.31319892,5213288.5339921],[-7910044.53426869,5213296.52562676],[-7910028.16823504,5213329.47698781]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910380.90571282,5212775.69472759],[-7910355.46091592,5212806.59912842],[-7910345.83164185,5212818.50391432],[-7910337.39669634,5212830.0299832],[-7910329.92281211,5212841.50556848],[-7910323.24203668,5212853.0442898],[-7910316.41197019,5212865.83284528],[-7910270.27169859,5212965.9199847],[-7910257.70325656,5212991.28279942],[-7910246.24516686,5213012.98453503],[-7910201.1032793,5213094.81782147]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910220.4178116,5213300.71713451],[-7910207.48547258,5213304.13851722],[-7910193.49876538,5213306.41102302],[-7910180.30516698,5213307.20640019],[-7910167.12089929,5213307.30740047],[-7910101.4234974,5213303.43151553]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910361.8431092,5213064.24072239],[-7910342.4259393,5213194.04888925]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910405.3334643,5213136.10084929],[-7910408.29129364,5213097.73413954],[-7910410.26006964,5213078.15316398],[-7910413.32986728,5213058.47123128],[-7910417.15545098,5213038.94083563],[-7910421.14898712,5213021.07693435],[-7910437.35639901,5212954.7093645],[-7910444.62500802,5212927.40247017],[-7910450.88590231,5212904.79196678],[-7910456.95085206,5212884.56754216],[-7910491.42775875,5212776.74254671],[-7910542.55995053,5212615.40501524]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910599.88772176,5212431.99106192],[-7910514.3812609,5212618.38430625],[-7910504.75198683,5212639.97156992],[-7910475.21101617,5212708.02858124],[-7910465.1245382,5212731.33294944],[-7910456.65226992,5212752.18826148],[-7910448.36661548,5212773.25823295],[-7910439.97832344,5212795.67905696],[-7910433.11093418,5212815.4235653],[-7910426.6074419,5212835.31960769],[-7910420.21591793,5212855.78379135],[-7910413.7777405,5212877.44734302],[-7910406.84503639,5212903.26440261],[-7910401.21862916,5212925.14267986],[-7910395.98411098,5212948.16984218],[-7910391.39341055,5212969.83360523],[-7910378.10650524,5213034.83781645],[-7910372.34946832,5213061.29916522],[-7910342.4259393,5213194.04888925]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910453.2092446,5212736.60989451],[-7910429.08940595,5212779.81025881],[-7910415.88647687,5212803.59452947],[-7910403.26205069,5212825.58619595],[-7910370.23140125,5212877.67458334],[-7910362.94413085,5212890.3369273],[-7910354.91973579,5212905.95342069],[-7910349.87183146,5212920.35798593],[-7910345.87829531,5212934.82569579],[-7910342.69652936,5212949.7857855],[-7910340.75574544,5212962.20835897],[-7910339.12287435,5212979.33992249],[-7910337.48067257,5213019.8397184],[-7910336.528942,5213040.07705664],[-7910334.68146499,5213069.64410018],[-7910333.09524736,5213089.5533015],[-7910331.13580206,5213110.42202733],[-7910328.58852316,5213135.97460122]]}"
"motorway";"highway";0;1;1;1;2;"{""type"":""LineString"",""coordinates"":[[-7910405.3334643,5213136.10084929],[-7910422.08205631,5213069.70722377],[-7910450.98853992,5212953.24491509],[-7910458.71435284,5212923.36262194],[-7910467.5411874,5212892.25584831],[-7910477.87959407,5212857.6143343],[-7910488.1340245,5212827.03800121],[-7910499.75073595,5212795.38869685],[-7910511.35811672,5212764.23184639],[-7910546.86139952,5212676.88464242]]}"
"secondary";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910377.44402612,5213372.83155863],[-7910307.78108015,5213354.96702739],[-7910294.55015899,5213351.50775103]]}"
"secondary";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910290.63126838,5213365.42061472],[-7910303.46096979,5213368.753645],[-7910374.21560671,5213387.06008219]]}"
"secondary";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910294.55015899,5213351.50775103],[-7910290.63126838,5213365.42061472],[-7910275.77680683,5213415.88332366],[-7910274.6477931,5213422.32216751],[-7910274.78775348,5213429.24077324],[-7910276.52326218,5213438.20466774]]}"
"secondary";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910276.52326218,5213438.20466774],[-7910281.51518237,5213431.55118467],[-7910284.91155423,5213426.34960344],[-7910287.87871426,5213420.45363982],[-7910303.46096979,5213368.753645],[-7910307.78108015,5213354.96702739]]}"
"primary";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910372.99328606,5212768.67560485],[-7910345.64502801,5212797.01723845],[-7910334.66280361,5212808.98513415],[-7910325.56537897,5212819.18563103],[-7910314.81642187,5212831.74690157],[-7910304.9538805,5212843.97995392],[-7910294.41019861,5212858.24555609],[-7910284.47301171,5212872.48593084],[-7910276.00074344,5212886.36021725],[-7910267.50981378,5212900.73950371],[-7910251.82492064,5212930.57122733],[-7910169.78014649,5213091.72475782],[-7910155.38288884,5213120.11785753],[-7910140.77102527,5213150.89713427],[-7910127.23219128,5213179.97215412],[-7910099.40806794,5213246.13930367]]}"
"motorway";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910756.74598382,5211999.24213412],[-7910714.62724044,5212104.34423851],[-7910654.98545762,5212254.0214444],[-7910642.12776414,5212286.4137361],[-7910629.43802311,5212317.35441124],[-7910590.4730536,5212410.2149148],[-7910576.67296024,5212440.32281841],[-7910562.93818171,5212471.21350078],[-7910548.76486067,5212501.73818904],[-7910534.77815346,5212531.70751966],[-7910521.03404425,5212561.77793745],[-7910506.8607232,5212591.11625405],[-7910491.76366366,5212620.73239219],[-7910477.06782387,5212649.49018018],[-7910461.55088318,5212679.35898484],[-7910446.21122565,5212708.24319325],[-7910392.29848767,5212806.90211324],[-7910356.36599304,5212867.24678338],[-7910340.38251776,5212894.14952073],[-7910322.08503089,5212924.52407813],[-7910212.35609377,5213102.24117833]]}"
"motorway";"highway";0;1;1;0;2;"{""type"":""LineString"",""coordinates"":[[-7910425.29181434,5213137.90619682],[-7910482.14372028,5212908.60456603],[-7910490.23343018,5212876.70249981],[-7910546.86139952,5212676.88464242]]}"
"motorway";"highway";0;1;1;1;3;"{""type"":""LineString"",""coordinates"":[[-7910438.06553159,5212689.66033578],[-7910419.42280911,5212738.40254159],[-7910414.63616415,5212753.50118824],[-7910410.68928147,5212767.37530032],[-7910406.81704431,5212781.83015209],[-7910403.30870415,5212797.0298628],[-7910391.84128376,5212855.54392712],[-7910385.66436571,5212885.04727208],[-7910361.9644082,5212999.27418319],[-7910357.14044047,5213025.21782154],[-7910352.57773212,5213051.75489158],[-7910338.74964667,5213137.64107583]]}"
"motorway";"highway";0;1;1;1;3;"{""type"":""LineString"",""coordinates"":[[-7910438.06553159,5212689.66033578],[-7910374.25292947,5212996.08015379],[-7910369.30766275,5213020.54669893],[-7910365.83664535,5213040.73353995],[-7910361.8431092,5213064.24072239]]}"
